"covariateId","covariateName","analysisId","conceptId","CovariateCount","covariateValue","WithOutcome_CovariateCount","WithNoOutcome_CovariateCount","WithOutcome_CovariateMean","WithNoOutcome_CovariateMean","StandardizedMeanDiff"
37203764151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37203764-Respiratory tract disorders NEC",101,37203764,2401,0,215,2186,0.762411347517731,0.782951289398281,-0.0490243532646841
37203764152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37203764-Respiratory tract disorders NEC",102,37203764,1716,0,164,1552,0.581560283687943,0.555873925501433,0.0518823155461273
37203764153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  37203764-Respiratory tract disorders NEC",103,37203764,931,0,75,856,0.265957446808511,0.306590257879656,-0.0899827650651617
37203764251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37203764-Respiratory tract disorders NEC",201,37203764,2644,0,237,2407,0.840425531914894,0.862106017191977,-0.0609582633236983
37203764252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  37203764-Respiratory tract disorders NEC",202,37203764,1400,0,120,1280,0.425531914893617,0.458452722063037,-0.0663256793514468
37203765151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37203765-Upper respiratory tract signs and symptoms",101,37203765,NA,0,NA,NA,NA,NA,0.0331791827132801
37203765152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37203765-Upper respiratory tract signs and symptoms",102,37203765,NA,0,NA,NA,NA,NA,0.0301333614989319
37203765251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37203765-Upper respiratory tract signs and symptoms",201,37203765,NA,0,NA,NA,NA,NA,-0.100064928333387
37203765252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  37203765-Upper respiratory tract signs and symptoms",202,37203765,NA,0,NA,NA,NA,NA,0.0488546270763998
37203766151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37203766-Bacterial lower respiratory tract infections",101,37203766,NA,0,NA,NA,NA,NA,-0.0805087963106512
37203766152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37203766-Bacterial lower respiratory tract infections",102,37203766,NA,0,NA,NA,NA,NA,0.0136502929397408
37203766153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  37203766-Bacterial lower respiratory tract infections",103,37203766,NA,0,NA,NA,NA,NA,-0.0887660359231562
37203766251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37203766-Bacterial lower respiratory tract infections",201,37203766,211,0,18,193,0.0638297872340425,0.0691260744985673,-0.0212615553024551
37203766252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  37203766-Bacterial lower respiratory tract infections",202,37203766,NA,0,NA,NA,NA,NA,-0.00669308270010381
37203767151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37203767-Bacterial upper respiratory tract infections",101,37203767,NA,0,NA,NA,NA,NA,0.103201339558411
37203767251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37203767-Bacterial upper respiratory tract infections",201,37203767,NA,0,NA,NA,NA,NA,0.090845589866481
37203768251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37203768-Fungal lower respiratory tract infections",201,37203768,NA,0,NA,NA,NA,NA,-0.081903562677703
37203769151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37203769-Lower respiratory tract infections NEC",101,37203769,1064,0,93,971,0.329787234042553,0.347779369627507,-0.0380214149630321
37203769152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37203769-Lower respiratory tract infections NEC",102,37203769,556,0,45,511,0.159574468085106,0.183022922636103,-0.0622656540091542
37203769153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  37203769-Lower respiratory tract infections NEC",103,37203769,353,0,33,320,0.117021276595745,0.114613180515759,0.00752522130926329
37203769251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37203769-Lower respiratory tract infections NEC",201,37203769,1440,0,128,1312,0.453900709219858,0.469914040114613,-0.0321241558703215
37203769252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  37203769-Lower respiratory tract infections NEC",202,37203769,426,0,37,389,0.131205673758865,0.13932664756447,-0.02374668061758
37203771151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37203771-Respiratory tract infections NEC",101,37203771,500,0,42,458,0.148936170212766,0.164040114613181,-0.0415812850043678
37203771152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37203771-Respiratory tract infections NEC",102,37203771,169,0,16,153,0.0567375886524823,0.0547994269340974,0.00844617608736303
37203771153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  37203771-Respiratory tract infections NEC",103,37203771,NA,0,NA,NA,NA,NA,-0.04848377492862
37203771251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37203771-Respiratory tract infections NEC",201,37203771,951,0,84,867,0.297872340425532,0.310530085959885,-0.0275153570324705
37203771252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  37203771-Respiratory tract infections NEC",202,37203771,105,0,13,92,0.0460992907801418,0.0329512893982808,0.0675190906107551
37203772151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37203772-Upper respiratory tract infections NEC",101,37203772,779,0,78,701,0.276595744680851,0.251074498567335,0.0579335512314142
37203772152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37203772-Upper respiratory tract infections NEC",102,37203772,NA,0,NA,NA,NA,NA,-0.0805087963106512
37203772153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  37203772-Upper respiratory tract infections NEC",103,37203772,NA,0,NA,NA,NA,NA,-0.100395187456904
37203772251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37203772-Upper respiratory tract infections NEC",201,37203772,1296,0,132,1164,0.468085106382979,0.416905444126074,0.103180112601806
37203772252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  37203772-Upper respiratory tract infections NEC",202,37203772,NA,0,NA,NA,NA,NA,0.0587218460690353
37203773151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37203773-Viral lower respiratory tract infections",101,37203773,NA,0,NA,NA,NA,NA,-0.0655272018950436
37203773152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37203773-Viral lower respiratory tract infections",102,37203773,NA,0,NA,NA,NA,NA,-0.00427317737111511
37203773153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  37203773-Viral lower respiratory tract infections",103,37203773,NA,0,NA,NA,NA,NA,-0.0889428099668772
37203773251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37203773-Viral lower respiratory tract infections",201,37203773,NA,0,NA,NA,NA,NA,-0.00147503173841029
37203773252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  37203773-Viral lower respiratory tract infections",202,37203773,NA,0,NA,NA,NA,NA,0.0368415334543046
37203774151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37203774-Viral upper respiratory tract infections",101,37203774,NA,0,NA,NA,NA,NA,0.103091418753093
37203774152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37203774-Viral upper respiratory tract infections",102,37203774,NA,0,NA,NA,NA,NA,-0.0929144419623766
37203774153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  37203774-Viral upper respiratory tract infections",103,37203774,NA,0,NA,NA,NA,NA,-0.0599006473198429
37203774251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37203774-Viral upper respiratory tract infections",201,37203774,137,0,11,126,0.0390070921985816,0.0451289398280802,-0.0304992848271953
37203774252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  37203774-Viral upper respiratory tract infections",202,37203774,NA,0,NA,NA,NA,NA,0.0176623821552746
37203775151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37203775-Lower respiratory tract neoplasms",101,37203775,NA,0,NA,NA,NA,NA,-0.00604436637160252
37203775152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37203775-Lower respiratory tract neoplasms",102,37203775,NA,0,NA,NA,NA,NA,0.0452275138949257
